key,latitude,longitude,date
296,40.761873,-73.966357,12/28/2024
297,40.75733891343,-73.98601296851,12/28/2024
298,40.864469,-73.920307,12/28/2024
299,40.841624,-73.941024,12/28/2024
300,40.760585,-73.985927,12/28/2024
301,40.74978831616,-73.98776859949,12/28/2024
302,40.75253,-73.993223,12/28/2024
303,40.797322,-73.931507,12/28/2024
304,40.808381,-73.946906,12/28/2024
305,40.71492756549,-74.00793957865,12/28/2024
306,40.800904,-73.941012,12/28/2024
307,40.74332398057,-73.98407437789,12/28/2024
308,40.848674,-73.937372,12/28/2024
309,40.862012,-73.923619,12/28/2024
310,40.75533027134,-73.99117850992,12/28/2024
311,40.800655,-73.948582,12/28/2024
312,40.821246,-73.955692,12/28/2024
313,40.75099078335,-73.99062326583,12/28/2024
314,40.74851210488,-73.98871441231,12/28/2024
315,40.737082,-73.982963,12/28/2024
316,40.832561,-73.942267,12/28/2024
317,40.770743,-73.987382,12/28/2024
318,40.811751,-73.950862,12/28/2024
319,40.750432,-73.989281,12/28/2024
320,40.75219043401,-73.9934635984,12/28/2024
321,40.74828972632,-73.98817669912,12/28/2024
322,40.778638,-73.962537,12/28/2024
323,40.763134,-73.984205,12/28/2024
324,40.726287,-73.987795,12/28/2024
325,40.75152348693,-73.99394730218,12/28/2024
326,40.750474,-73.976762,12/28/2024
327,40.7126465058,-73.98997216115,12/28/2024
328,40.74291039953,-73.99280410305,12/28/2024
329,40.715957,-73.997353,12/28/2024
330,40.7989351404,-73.93635986709,12/28/2024
331,40.793266,-73.946593,12/28/2024
332,40.86125845887,-73.92566793187,12/28/2024
333,40.81076448996,-73.95259015218,12/28/2024
334,40.73521404189,-73.99171521011,12/28/2024
335,40.823584,-73.952535,12/28/2024
336,40.84107663677,-73.93976740556,12/28/2024
337,40.729086,-73.988802,12/28/2024
338,40.71537918488,-73.98116997655,12/28/2024
339,40.864137,-73.91918,12/28/2024
340,40.816174,-73.946792,12/28/2024
341,40.75417,-73.982504,12/28/2024
342,40.747471,-73.985272,12/28/2024
343,40.74785369983,-73.99290823134,12/28/2024
344,40.849622,-73.929824,12/28/2024
345,40.74258,-73.993048,12/28/2024
346,40.799659,-73.951995,12/28/2024
347,40.78424527389,-73.94708779205,12/28/2024
348,40.815983,-73.957292,12/28/2024
349,40.78057,-73.948237,12/28/2024
350,40.817884,-73.939966,12/28/2024
351,40.76364502243,-73.97768721865,12/28/2024
352,40.7641704174,-73.98473361978,12/28/2024
353,40.784562,-73.943773,12/28/2024
354,40.75353270126,-73.99453689202,12/28/2024
355,40.75595054837,-73.99072724262,12/28/2024
356,40.767416,-73.981686,12/28/2024
357,40.75603526928,-73.9869480991,12/28/2024
358,40.780235,-73.945476,12/28/2024
359,40.761249,-73.994298,12/28/2024
360,40.71867992515,-73.99942280595,12/28/2024
361,40.76531017067,-73.99133241758,12/28/2024
362,40.813352,-73.946996,12/28/2024
363,40.716329,-73.987952,12/28/2024
364,40.77879400107,-73.98205472389,12/28/2024
365,40.779168,-73.954785,12/28/2024
366,40.866572,-73.917902,12/28/2024
367,40.71939629341,-74.00188311583,12/28/2024
368,40.7611476459,-73.97951459534,12/28/2024
369,40.799582,-73.962623,12/28/2024
370,40.71563323294,-73.99849214947,12/28/2024
371,40.719963,-73.987949,12/28/2024
372,40.763321,-73.973718,12/28/2024
373,40.815913,-73.945124,12/28/2024
374,40.78946329956,-73.94763400394,12/28/2024
375,40.751599,-73.992045,12/28/2024
376,40.851113,-73.935256,12/28/2024
377,40.741506,-73.979738,12/28/2024
378,40.79945852597,-73.95152909949,12/28/2024
379,40.72986175019,-73.99143444622,12/28/2024
380,40.83268600834,-73.93967743314,12/28/2024
381,40.854623,-73.928951,12/28/2024
382,40.800273,-73.952484,12/28/2024
383,40.76710959654,-73.98171852414,12/28/2024
384,40.797698,-73.944421,12/27/2024
385,40.753479,-73.971012,12/27/2024
386,40.808558,-73.952357,12/27/2024
387,40.724842,-73.99728,12/27/2024
388,40.81076448996,-73.95259015218,12/27/2024
389,40.73443438732,-73.98990393254,12/27/2024
390,40.762269,-73.987986,12/27/2024
391,40.750432,-73.989281,12/27/2024
392,40.737082,-73.982963,12/27/2024
393,40.86727598926,-73.91921472397,12/27/2024
394,40.75723226526,-73.98979219055,12/27/2024
395,40.865311,-73.91968,12/27/2024
396,40.82710268845,-73.94995522516,12/27/2024
397,40.82138169169,-73.95413257822,12/27/2024
398,40.84742870338,-73.93139421119,12/27/2024
399,40.765399,-73.985704,12/27/2024
400,40.760158,-73.983953,12/27/2024
401,40.73292795993,-74.00006494821,12/27/2024
402,40.800904,-73.941012,12/27/2024
403,40.71088719344,-74.00906088717,12/27/2024
404,40.73352,-74.003533,12/27/2024
405,40.71032722283,-74.00954415049,12/27/2024
406,40.762638,-73.974214,12/27/2024
407,40.75603526928,-73.9869480991,12/27/2024
408,40.72598611383,-74.00909541081,12/27/2024
409,40.75652716281,-73.99401903777,12/27/2024
410,40.753463,-73.994399,12/27/2024
411,40.76552011224,-73.98003670045,12/27/2024
412,40.726287,-73.987795,12/27/2024
413,40.815913,-73.945124,12/27/2024
414,40.79730919338,-73.93445443082,12/27/2024
415,40.76889099202,-73.98209349414,12/27/2024
416,40.79676306244,-73.94509502202,12/27/2024
417,40.758713,-73.993286,12/27/2024
418,40.834431,-73.940893,12/27/2024
419,40.801611,-73.953707,12/27/2024
420,40.74134,-73.978394,12/27/2024
421,40.844323,-73.939911,12/27/2024
422,40.759139,-73.990265,12/27/2024
423,40.742263,-74.008453,12/27/2024
424,40.851113,-73.935256,12/27/2024
425,40.745261,-73.977004,12/27/2024
426,40.76011644564,-73.98483562075,12/27/2024
427,40.79812867997,-73.94831198177,12/27/2024
428,40.82301,-73.949237,12/27/2024
429,40.82096601394,-73.93956521486,12/27/2024
430,40.847741,-73.932123,12/27/2024
431,40.74978831616,-73.98776859949,12/27/2024
432,40.77146406574,-73.99434623559,12/27/2024
433,40.769546,-73.984541,12/27/2024
434,40.833809,-73.941349,12/27/2024
435,40.82356699919,-73.93767317525,12/27/2024
436,40.863772,-73.922195,12/27/2024
437,40.842838,-73.939217,12/27/2024
438,40.86357246164,-73.92601241651,12/27/2024
439,40.75099078335,-73.99062326583,12/27/2024
440,40.725995,-73.990833,12/27/2024
441,40.766905,-73.963731,12/27/2024
442,40.75449051981,-74.00673875382,12/27/2024
443,40.756797,-73.971112,12/27/2024
444,40.716012012,-73.9973320301,12/27/2024
445,40.74982403782,-73.9722023315,12/27/2024
446,40.72293374228,-73.98863937451,12/27/2024
447,40.79862228022,-73.94161894101,12/27/2024
448,40.759529,-73.984398,12/27/2024
449,40.722415,-73.999334,12/27/2024
450,40.798161,-73.938402,12/27/2024
451,40.760463,-73.984675,12/27/2024
452,40.73521404189,-73.99171521011,12/27/2024
453,40.73532642841,-73.98986049701,12/27/2024
454,40.74678837666,-73.98845124842,12/27/2024
455,40.719676,-74.001656,12/27/2024
456,40.733884,-74.005429,12/27/2024
457,40.81084328522,-73.95067910537,12/27/2024
458,40.794515,-73.966324,12/27/2024
459,40.844395,-73.938126,12/27/2024
460,40.76710959654,-73.98171852414,12/27/2024
461,40.74581443683,-74.00553249291,12/27/2024
462,40.73170654022,-74.00095616453,12/27/2024
463,40.81338989437,-73.95625868044,12/27/2024
464,40.80093037274,-73.94109824101,12/27/2024
465,40.722811,-74.000134,12/27/2024
466,40.841624,-73.941024,12/27/2024
467,40.71915475098,-74.00209234333,12/27/2024
468,40.719721,-73.987148,12/27/2024
469,40.77074220908,-73.99454847272,12/27/2024
470,40.80765394935,-73.93924858404,12/27/2024
471,40.814853,-73.956314,12/27/2024
472,40.77879400107,-73.98205472389,12/27/2024
473,40.76296780882,-73.98189293433,12/27/2024
474,40.829965,-73.9367,12/27/2024
475,40.73975138823,-74.00252241398,12/27/2024
476,40.78946329956,-73.94763400394,12/27/2024
477,40.752009,-73.977394,12/27/2024
478,40.816989,-73.953638,12/27/2024
479,40.812423,-73.949531,12/27/2024
480,40.763321,-73.973718,12/27/2024
481,40.71983205165,-73.98754321555,12/27/2024
482,40.79824299997,-73.9524618225,12/27/2024
483,40.848674,-73.937372,12/27/2024
484,40.76788083233,-73.98149087438,12/27/2024
485,40.728916,-73.982895,12/27/2024
486,40.79089486434,-73.94516847766,12/27/2024
487,40.84610570172,-73.93607980465,12/27/2024
488,40.809581,-73.949747,12/27/2024
489,40.83473133179,-73.94066574786,12/27/2024
490,40.804652,-73.9538,12/27/2024
491,40.77661,-73.980927,12/27/2024
492,40.756267,-73.990503,12/27/2024
493,40.808381,-73.946906,12/27/2024
494,40.802629,-73.951106,12/27/2024
495,40.72292879276,-74.00217183106,12/27/2024
496,40.848395,-73.932595,12/27/2024
497,40.75916541474,-73.97674298949,12/27/2024
498,40.72179248324,-73.99985208712,12/27/2024
499,40.750411,-73.985237,12/27/2024
500,40.789349,-73.947353,12/27/2024
501,40.742835,-73.998429,12/27/2024
502,40.716521,-73.984932,12/27/2024
503,40.75782811865,-73.99306960062,12/26/2024
504,40.789407,-73.949418,12/26/2024
505,40.833461,-73.935449,12/26/2024
506,40.75157717714,-73.98227500113,12/26/2024
507,40.758233,-73.977429,12/26/2024
508,40.750432,-73.989281,12/26/2024
509,40.80709737571,-73.94597872439,12/26/2024
510,40.840783,-73.936254,12/26/2024
511,40.76133335129,-74.00177961807,12/26/2024
512,40.836106,-73.93838,12/26/2024
513,40.76171909082,-73.98280655167,12/26/2024
514,40.726287,-73.987795,12/26/2024
515,40.800273,-73.952484,12/26/2024
516,40.84529994543,-73.93826002009,12/26/2024
517,40.86342400681,-73.93002558203,12/26/2024
518,40.722415,-73.999334,12/26/2024
519,40.766661,-73.980632,12/26/2024
520,40.801916,-73.935614,12/26/2024
521,40.73170654022,-74.00095616453,12/26/2024
522,40.75603526928,-73.9869480991,12/26/2024
523,40.800259,-73.953428,12/26/2024
524,40.757396,-73.969623,12/26/2024
525,40.720999,-74.004923,12/26/2024
526,40.82091851718,-73.94332278419,12/26/2024
527,40.83224006196,-73.94250007527,12/26/2024
528,40.75723226526,-73.98979219055,12/26/2024
529,40.763321,-73.973718,12/26/2024
530,40.82581944803,-73.95301301824,12/26/2024
531,40.800904,-73.941012,12/26/2024
532,40.716345,-74.001252,12/26/2024
533,40.753463,-73.994399,12/26/2024
534,40.75652716281,-73.99401903777,12/26/2024
535,40.805408,-73.940908,12/26/2024
536,40.76710959654,-73.98171852414,12/26/2024
537,40.75770074799,-73.96939440358,12/26/2024
538,40.74912962554,-73.98823790495,12/26/2024
539,40.82867,-73.948821,12/26/2024
540,40.854577,-73.9307,12/26/2024
541,40.760158,-73.983953,12/26/2024
542,40.855824,-73.929785,12/26/2024
543,40.73521404189,-73.99171521011,12/26/2024
544,40.75484094961,-73.9841185469,12/26/2024
545,40.752009,-73.977394,12/26/2024
546,40.806077,-73.939353,12/26/2024
547,40.710095,-74.010611,12/26/2024
548,40.766905,-73.963731,12/26/2024
549,40.79031415148,-73.94768606337,12/26/2024
550,40.8126,-73.952027,12/26/2024
551,40.735035,-73.991236,12/26/2024
552,40.85668,-73.930974,12/26/2024
553,40.82403172341,-73.94475817615,12/26/2024
554,40.745081,-73.994936,12/26/2024
555,40.79029451204,-73.96939025413,12/26/2024
556,40.761429,-73.999735,12/26/2024
557,40.719667,-73.984777,12/26/2024
558,40.805821,-73.948776,12/26/2024
559,40.75285463425,-73.99297988521,12/26/2024
560,40.815913,-73.945124,12/26/2024
561,40.747594,-73.989393,12/26/2024
562,40.75253,-73.993223,12/26/2024
563,40.82201828112,-73.95366966707,12/26/2024
564,40.75293627629,-73.98548693251,12/26/2024
565,40.79465100966,-73.9717827284,12/26/2024
566,40.737082,-73.982963,12/26/2024
567,40.85064340555,-73.93736586359,12/26/2024
568,40.753312,-74.000081,12/26/2024
569,40.761873,-73.966357,12/26/2024
570,40.718684,-73.988608,12/26/2024
571,40.797612,-73.940271,12/26/2024
572,40.847878,-73.934391,12/26/2024
573,40.8062963071,-73.93601689314,12/26/2024
574,40.818507,-73.93951,12/26/2024
575,40.865311,-73.91968,12/26/2024
576,40.73720309857,-73.98327259815,12/26/2024
577,40.79824299997,-73.9524618225,12/26/2024
578,40.823703,-73.953798,12/26/2024
579,40.837338,-73.94005,12/26/2024
580,40.80343,-73.957053,12/26/2024
581,40.75927047706,-73.98088684395,12/26/2024
582,40.7304422785,-73.98033946526,12/26/2024
583,40.73975138823,-74.00252241398,12/26/2024
584,40.757578,-73.989546,12/26/2024
585,40.77364202323,-73.95985551432,12/26/2024
586,40.84231303669,-73.93702674674,12/26/2024
587,40.716525,-73.983413,12/26/2024
588,40.7185558077,-73.9882000111,12/26/2024
589,40.753826,-73.980643,12/26/2024
590,40.81530575047,-73.94369967243,12/26/2024
591,40.741109,-73.983587,12/26/2024
592,40.749681,-73.987957,12/26/2024
593,40.805386,-73.953589,12/26/2024
594,40.759252,-73.982759,12/26/2024
595,40.734711,-73.989936,12/26/2024
596,40.71830320455,-73.98739559616,12/26/2024
597,40.820614,-73.94355,12/26/2024
598,40.838897,-73.940582,12/26/2024
599,40.706327,-74.012882,12/25/2024
600,40.75927047706,-73.98088684395,12/25/2024
601,40.818167,-73.941618,12/25/2024
602,40.789349,-73.947353,12/25/2024
603,40.769149,-73.958118,12/25/2024
604,40.86480860944,-73.91936233698,12/25/2024
605,40.811131,-73.936716,12/25/2024
606,40.827548,-73.93746,12/25/2024
607,40.75353270126,-73.99453689202,12/25/2024
608,40.749421,-73.98385,12/25/2024
609,40.758695,-73.970765,12/25/2024
610,40.74970631407,-73.9915618238,12/25/2024
611,40.757665,-73.985777,12/25/2024
612,40.737082,-73.982963,12/25/2024
613,40.7579728906,-73.98553636939,12/25/2024
614,40.76177062014,-73.97905595955,12/25/2024
615,40.75144155823,-73.9760491033,12/25/2024
616,40.76738691607,-73.98236465612,12/25/2024
617,40.841398,-73.935806,12/25/2024
618,40.796512,-73.936594,12/25/2024
619,40.780235,-73.945476,12/25/2024
620,40.798377,-73.946031,12/25/2024
621,40.787045,-73.928597,12/25/2024
622,40.868152,-73.923831,12/25/2024
623,40.725407,-73.994689,12/25/2024
624,40.708659,-74.01422,12/25/2024
625,40.821574,-73.940991,12/25/2024
626,40.863772,-73.922195,12/25/2024
627,40.798802,-73.949922,12/25/2024
628,40.74197032907,-73.98085932842,12/25/2024
629,40.795257,-73.949358,12/25/2024
630,40.76165920559,-73.98656074944,12/25/2024
631,40.794515,-73.966324,12/25/2024
632,40.85109624398,-73.9324350609,12/25/2024
633,40.755547,-73.997435,12/25/2024
634,40.729435,-73.999902,12/25/2024
635,40.823181,-73.941673,12/25/2024
636,40.80342,-73.939178,12/25/2024
637,40.810536,-73.954129,12/25/2024
638,40.740819,-73.974239,12/25/2024
639,40.756797,-73.971112,12/25/2024
640,40.70150526197,-74.01255073643,12/24/2024
641,40.716083,-73.98713,12/24/2024
642,40.750432,-73.989281,12/24/2024
643,40.80237,-73.949435,12/24/2024
644,40.71762,-73.982862,12/24/2024
645,40.794515,-73.966324,12/24/2024
646,40.8676918206,-73.92121361681,12/24/2024
647,40.753463,-73.994399,12/24/2024
648,40.713385,-73.982369,12/24/2024
649,40.733884,-74.005429,12/24/2024
650,40.779168,-73.954785,12/24/2024
651,40.76747,-73.956249,12/24/2024
